#9977    DV76 $6$KB$PUtGvfAAHdh8/92SCkEAjarFqQI6k3e.3e9t8lZ1MN/wY5qvIG.RchUF4VzV6uKJDZL1up/s95NWn82Fz/FQR. (computed by thread 1 : ID 139907994679040)
67600 solutions explored
#12362   ET61 $6$KB$u98pcr1UEAEX25XrSrB2Eakm846e83r/lrp2REKCG5o/rphTou9l.3GiEFzchEHZAN9hoAYBlT/sMhr4RxFeL/ (computed by thread 1 : ID 139907986286336)
67600 solutions explored
#16343   GH42 $6$KB$dMRkkHbmTMxWs9pAX7Gu9Y8TR3.tTmpaNcjKq29Fl2t6YwhDgsxaMLQ4ioQ9SRDU6HYq5GTjvaxpDDnNw1uLf/ (computed by thread 1 : ID 139907994679040)
67600 solutions explored
#13368   SD67 $6$KB$uZeo3hLi9vsKvvY.xhFwqRrLyBCB/v/q9vc8QGCaaCnhU8AkqigCnXBc/cNTM.bBPwSV2.6pNBwAf9p4jLsMC1 (computed by thread 2 : 139907994679040)
67600 solutions explored
Time elapsed was 259095651175 ns or 259.095651175s

#9977    DV76 $6$KB$PUtGvfAAHdh8/92SCkEAjarFqQI6k3e.3e9t8lZ1MN/wY5qvIG.RchUF4VzV6uKJDZL1up/s95NWn82Fz/FQR. (computed by thread 1 : ID 140573655602944)
67600 solutions explored
#12362   ET61 $6$KB$u98pcr1UEAEX25XrSrB2Eakm846e83r/lrp2REKCG5o/rphTou9l.3GiEFzchEHZAN9hoAYBlT/sMhr4RxFeL/ (computed by thread 1 : ID 140573647210240)
67600 solutions explored
#19947   HR46 $6$KB$7JS8Bt9NYczSqQEpWl/8IMZDD4yIs2kYqUYud.83hoyiSpS6ZFF8SeIFm1P5KZvkA1ytLT8WeNG4l/.yaHiVf1 (computed by thread 1 : ID 140573655602944)
67600 solutions explored
#13368   SD67 $6$KB$uZeo3hLi9vsKvvY.xhFwqRrLyBCB/v/q9vc8QGCaaCnhU8AkqigCnXBc/cNTM.bBPwSV2.6pNBwAf9p4jLsMC1 (computed by thread 2 : 140573655602944)
67600 solutions explored
Time elapsed was 257716501354 ns or 257.716501354s

#9977    DV76 $6$KB$PUtGvfAAHdh8/92SCkEAjarFqQI6k3e.3e9t8lZ1MN/wY5qvIG.RchUF4VzV6uKJDZL1up/s95NWn82Fz/FQR. (computed by thread 1 : ID 140071276279552)
67600 solutions explored
#12362   ET61 $6$KB$u98pcr1UEAEX25XrSrB2Eakm846e83r/lrp2REKCG5o/rphTou9l.3GiEFzchEHZAN9hoAYBlT/sMhr4RxFeL/ (computed by thread 1 : ID 140071267886848)
67600 solutions explored
#19947   HR46 $6$KB$7JS8Bt9NYczSqQEpWl/8IMZDD4yIs2kYqUYud.83hoyiSpS6ZFF8SeIFm1P5KZvkA1ytLT8WeNG4l/.yaHiVf1 (computed by thread 1 : ID 140071276279552)
67600 solutions explored
#13368   SD67 $6$KB$uZeo3hLi9vsKvvY.xhFwqRrLyBCB/v/q9vc8QGCaaCnhU8AkqigCnXBc/cNTM.bBPwSV2.6pNBwAf9p4jLsMC1 (computed by thread 2 : 140071276279552)
67600 solutions explored
Time elapsed was 257000771388 ns or 257.000771388s

#9977    DV76 $6$KB$PUtGvfAAHdh8/92SCkEAjarFqQI6k3e.3e9t8lZ1MN/wY5qvIG.RchUF4VzV6uKJDZL1up/s95NWn82Fz/FQR. (computed by thread 1 : ID 140173775329024)
67600 solutions explored
#12362   ET61 $6$KB$u98pcr1UEAEX25XrSrB2Eakm846e83r/lrp2REKCG5o/rphTou9l.3GiEFzchEHZAN9hoAYBlT/sMhr4RxFeL/ (computed by thread 1 : ID 140173766936320)
67600 solutions explored
#19947   HR46 $6$KB$7JS8Bt9NYczSqQEpWl/8IMZDD4yIs2kYqUYud.83hoyiSpS6ZFF8SeIFm1P5KZvkA1ytLT8WeNG4l/.yaHiVf1 (computed by thread 1 : ID 140173775329024)
67600 solutions explored
#13368   SD67 $6$KB$uZeo3hLi9vsKvvY.xhFwqRrLyBCB/v/q9vc8QGCaaCnhU8AkqigCnXBc/cNTM.bBPwSV2.6pNBwAf9p4jLsMC1 (computed by thread 2 : 140173775329024)
67600 solutions explored
Time elapsed was 261557518146 ns or 261.557518146s

#9977    DV76 $6$KB$PUtGvfAAHdh8/92SCkEAjarFqQI6k3e.3e9t8lZ1MN/wY5qvIG.RchUF4VzV6uKJDZL1up/s95NWn82Fz/FQR. (computed by thread 1 : ID 139895781050112)
67600 solutions explored
#12362   ET61 $6$KB$u98pcr1UEAEX25XrSrB2Eakm846e83r/lrp2REKCG5o/rphTou9l.3GiEFzchEHZAN9hoAYBlT/sMhr4RxFeL/ (computed by thread 1 : ID 139895772657408)
67600 solutions explored
#19947   HR46 $6$KB$7JS8Bt9NYczSqQEpWl/8IMZDD4yIs2kYqUYud.83hoyiSpS6ZFF8SeIFm1P5KZvkA1ytLT8WeNG4l/.yaHiVf1 (computed by thread 1 : ID 139895781050112)
67600 solutions explored
#13368   SD67 $6$KB$uZeo3hLi9vsKvvY.xhFwqRrLyBCB/v/q9vc8QGCaaCnhU8AkqigCnXBc/cNTM.bBPwSV2.6pNBwAf9p4jLsMC1 (computed by thread 2 : 139895781050112)
67600 solutions explored
Time elapsed was 260781640705 ns or 260.781640705s

#9977    DV76 $6$KB$PUtGvfAAHdh8/92SCkEAjarFqQI6k3e.3e9t8lZ1MN/wY5qvIG.RchUF4VzV6uKJDZL1up/s95NWn82Fz/FQR. (computed by thread 1 : ID 140465551337216)
67600 solutions explored
#12362   ET61 $6$KB$u98pcr1UEAEX25XrSrB2Eakm846e83r/lrp2REKCG5o/rphTou9l.3GiEFzchEHZAN9hoAYBlT/sMhr4RxFeL/ (computed by thread 1 : ID 140465542944512)
67600 solutions explored
#19947   HR46 $6$KB$7JS8Bt9NYczSqQEpWl/8IMZDD4yIs2kYqUYud.83hoyiSpS6ZFF8SeIFm1P5KZvkA1ytLT8WeNG4l/.yaHiVf1 (computed by thread 1 : ID 140465551337216)
67600 solutions explored
#13368   SD67 $6$KB$uZeo3hLi9vsKvvY.xhFwqRrLyBCB/v/q9vc8QGCaaCnhU8AkqigCnXBc/cNTM.bBPwSV2.6pNBwAf9p4jLsMC1 (computed by thread 2 : 140465551337216)
67600 solutions explored
Time elapsed was 273457009079 ns or 273.457009079s

#9977    DV76 $6$KB$PUtGvfAAHdh8/92SCkEAjarFqQI6k3e.3e9t8lZ1MN/wY5qvIG.RchUF4VzV6uKJDZL1up/s95NWn82Fz/FQR. (computed by thread 1 : ID 140008746862336)
67600 solutions explored
#12362   ET61 $6$KB$u98pcr1UEAEX25XrSrB2Eakm846e83r/lrp2REKCG5o/rphTou9l.3GiEFzchEHZAN9hoAYBlT/sMhr4RxFeL/ (computed by thread 1 : ID 140008738469632)
67600 solutions explored
#19947   HR46 $6$KB$7JS8Bt9NYczSqQEpWl/8IMZDD4yIs2kYqUYud.83hoyiSpS6ZFF8SeIFm1P5KZvkA1ytLT8WeNG4l/.yaHiVf1 (computed by thread 1 : ID 140008746862336)
67600 solutions explored
